video_id,title,channel_name,published_date
1HssP4Q47sA,♡ ヒトリゴト ♡ 歌ってみた／カグラナナ×鹿乃,カグラナナchannel／ななかぐら,2020-02-14T10:00:11Z
1IE7p4-_L6k,エルセとさめのぽき「SUPERNOVA」covered by MaiR【歌ってみた】,MaiR Official YouTube,2021-04-17T11:00:15Z
1KgUl-da5ng,UNDERTALE "His Theme" Cover,Bao Ch. 海の幽霊,2016-01-24T16:53:46Z
1LUwhGNWicw,Yuzy “Hearted Doll” Cover ハーテッド・ドール ft. @soramin,Bao Ch. 海の幽霊,2016-03-20T16:12:23Z
1GeWqAM-qCA,わたしのアール / 雪華エナ (Cover),Setsuka Ena ch. 雪華エナ,2022-07-22T10:00:11Z
1JcXPIm5M_A,KING - Kanaria (Cover) / KMNZ LIZ,KMNZ LIZ,2020-09-25T12:00:00Z
1Lt1jWw5ksQ,ベノム / かいりきベア  (covered by 緑仙),緑仙channel,2019-11-05T14:00:10Z
1OBTmuHdqqI,『ebullient future(Japanese) 』歌ってみた - 出雲霞,《IzumoKasumi》Project channel【にじさんじ】,2018-12-25T14:00:00Z
1Wa3VV0ZfCo,妄想感傷代償連盟 / by 犬山たまき【歌ってみた】,犬山たまき / 佃煮のりおチャンネル,2021-03-28T11:00:16Z
1KyLE_Ejf-U,Preserved Roses / T.M.Revolution×水樹奈々(Covered by 夏色まつり&律可),Matsuri Channel 夏色まつり,2020-04-18T11:00:12Z
1Ovydcb-mUc,Kingdom Hearts -「Simple and Clean」歌ってみた【＊なみりん feat. OFF】,*namirin,2018-08-29T13:04:44Z
1Ys6Z26X9zo,裏切りの夕焼け (Uragiri no Yuuyake) - THEATRE BROOK // covered by 芦澤 サキ,芦澤サキ / SAKI ASHIZAWA,2020-10-09T10:00:00Z
1Phzcf1T-U8,ジョジョ その血の記憶～end of THE WORLD～ / Jo✫Stars (covered by 緑仙、花畑チャイカ、社築),緑仙channel,2020-08-21T14:00:12Z
1NkouNWZ4so,【響木アオ×天神子兎音】ビバハピ / Mitchie M【歌ってみた】,天神 子兎音 Tenjin Kotone,2019-01-11T11:58:16Z
1PoNrPLcd2A,妄想感傷代償連盟  / DECO*27 covered by 瀬戸美夜子,瀬戸 美夜子 - Miyako Seto,2019-12-29T09:00:00Z
1QyLNCkpGxI,空は高く風は歌う (Sorawatakaku Kazewautau) - 春奈るな // covered by 凪原涼菜,凪原涼菜 / SUZUNA NAGIHARA,2021-12-09T10:00:00Z
1O9D7UYTxnM,愛のシュプリーム！ (Love Supreme!) - fhána // covered by 松永依織,松永依織 / IORI MATSUNAGA,2022-07-23T10:00:02Z
1QZBVW8U7zc,【替え歌注意】チカっとチカ千花♡ / by 犬山たまき【歌ってみた】,犬山たまき / 佃煮のりおチャンネル,2019-03-06T11:58:16Z
1e7dxsBulkc,あの娘シークレット (The Secret About That Girl) - Eve 【 Mika Melatika - Cover/ 歌ってみた】,Mika Melatika【NIJISANJI・にじさんじ】,2021-10-16T12:00:12Z
1R6ZuIhc7Ig,【歌ってみた】きみがいいねくれたら covered by 花譜,花譜,2019-10-04T09:02:17Z
1cn5xEzIxN0,私、アイドル宣言 / cover Δ.,DELUTAYA Δ.,2022-09-20T13:00:10Z
1enG6jGqRl4,正義を信じて、握りしめて covered by 獅子神レオナ【IMAGINATION vol.4】,獅子神レオナ/レオナちゃんねる,2022-02-11T03:00:00Z
1Rn8EDmql3k,【歌ってみた】「DISCOTHEQUE」 / 水樹奈々 【にじさんじワ―ルド】Cover,이로하 /LeeRoha 【NIJISANJI KR】,2020-11-08T10:00:13Z
1f7ZzcQCvpA,ラブノベルス  / BiBi (covered by 浅葱サキ・菫崎リン・藍沢もも),Momo Ch. 藍沢もも : VOICE-ORE / ぼいそーれ,2022-08-09T11:00:12Z
1UId-1TnC4U,【歌ってみた】KING - Kanaria / covered by 影山シエン,Shien Ch.影山シエン,2020-09-27T10:30:11Z
1VOy7z_rByg,【歌ってみた】夜に駆ける / Covered by 獅子神レオナ【YOASOBI】,獅子神レオナ/レオナちゃんねる,2020-06-17T11:00:14Z
1WZ1tfpyu3M,【歌ってみた】GETCHA! / Covered by 獅子神レオナ×花鋏キョウ【Giga & KIRA】,獅子神レオナ/レオナちゃんねる,2020-12-04T12:30:12Z
1f_LwO9wKK0,KING / ft. Smol Ame【COVER】,Watson Amelia Ch. hololive-EN,2022-09-14T23:00:09Z
1RplDrEQfR8,Chika Kameria - Gadis Layar Kaca (Original Cover untuk Nakameria),Chika Kameria【Virtunix】GRADUATED,2022-05-20T17:00:10Z
1WzMAcRqZLc,アブソリュート ギルザレンⅢ世×剣持刀也×カザキ様 cover,森中花咲,2020-10-31T10:00:13Z
1k4-lqT8c8U,【歌ってみた】ねぇねぇねぇ。 - Covered by 獅子神レオナ×久檻夜くぅ【ピノキオピー】,獅子神レオナ/レオナちゃんねる,2022-02-14T11:00:11Z
1YXyRa7oc-s,夏祭り  (Natsu Matsuri) - JITTERIN'JINN | Whiteberry // covered by 道明寺ここあ,COCOA CHANNEL,2020-07-01T10:00:02Z
1bpz72f1Wvg,アスノヨゾラ哨戒班 - Orangestar(cover) / 星乃めあ【歌ってみた】,MaiR Official YouTube,2018-12-14T10:00:00Z
1W2BzisjGMg,「Q」- Calliope Mori x Gawr Gura x DECO*27 【COVER SONG】,Nene Amano Ch. 天野寧々【kawaii】,2022-07-19T18:00:12Z
1RNhXZTLnEI,【Non-Breath Cover】God-ish / covered by Issei Kai｜Rin｜Evalia｜Kanade｜Juju,Issei Kai Ch. 一生カイ,2022-08-28T11:00:11Z
1ajocSu-Oos,【英語詞】About me / 蝶々P (Covered by 夢追翔)【歌ってみた/にじさんじ/Nijisanji】,夢追翔のJUKE BOX,2021-03-14T11:15:16Z
1fJ2qkG3DU4,星詠みの唄 / HACHI .cover 【歌ってみた】,HACHI,2020-08-29T12:00:11Z
1lJHedbqp8g,God Sees All (Ethyria) - Piano + Vocal cover,Miori Celesta,2022-10-09T02:00:00Z
1VU1e9woQbQ,【Bettel x Hakka】Inkya Impulse | インキャインパルス【歌ってみた】,Gavis Bettel Ch. HOLOSTARS-EN,2023-04-30T04:00:08Z
1x5VEkqfxlQ,シル・ヴ・プレジデント / Covered by 甲斐田晴【毎日ワンコーラス投稿：１４日目】,甲斐田 晴 / Kaida Haru【にじさんじ】,2022-04-17T10:55:06Z
1uxQOAGLw1c,QUEEN - 尾丸ポルカ(cover),Polka Ch. 尾丸ポルカ,2022-11-19T10:00:11Z
1hmvwePWz5Q,Hug feat. kojikoji - 空音 // covered by 長瀬有花,長瀬有花 / YUKA NAGASE,2021-06-14T10:00:01Z
1gJyLasgHxY,【歌ってみた】ダンスロボットダンス Covered by 皇噛ユカリ＆獅子神レオナ,Yukari Ch / 皇噛ユカリ【METEO】,2019-08-15T11:00:01Z
1iRQ0CY8nrc,Natto!! -Moon!!(月ノ美兎/iru）替え歌- 歌ってみた【卯月コウ】,卯月コウ,2018-11-16T14:49:36Z
1tJzM9KWhqU,ロミオとシンデレラ - doriko ( Cover ) / VESPERBELL カスカ,VESPERBELL,2022-10-20T11:00:07Z
1ij0OnZ0ppU,【歌ってみた】ワタシノテンシ【にじさんじ / 桜凛月】(cover),桜凛月,2020-11-30T15:00:03Z
1wBBOniY5is,ファンサ/夏色まつり(cover) -VARK LIVE version,Matsuri Channel 夏色まつり,2022-02-28T09:00:00Z
1oNYFvvXQNw,「Love Me, Love Me, Love Me」 / Kikuo (Covered by Miori Celesta),Miori Celesta,2022-12-08T03:00:08Z
1b-2p5YDuDo,可愛くてごめん(Kawaikute Gomen) feat. ちゅーたん(CV:早見沙織) - HoneyWorks // covered by 朝倉杏子,朝倉杏子 / ANKO ASAKURA,2023-02-20T10:00:12Z
1f5A0efNFvs,【Jazz Rickroll】Never Gonna Give You Up - Rick Astley,Oceane Otoishi Ch. 音衣詩おしあん【kawaii】,2023-01-15T17:15:08Z
1jLpNU9yXOQ,ヴァンパイア/DECO*27【Covered by 朝日南アカネ/にじさんじ】,朝日南アカネ / Asahina Akane 【にじさんじ】,2021-04-21T09:00:14Z
1kzZtRpoBGY,【歌ってみた】bin covered by 花譜,花譜,2019-06-12T09:03:17Z
1r7lLNR7ycs,Higurashi When They Cry - You / covered by 柊えむり【歌ってみた】#VTuber,Hiiragi Emuri / 柊えむり Ch.,2020-12-06T23:00:26Z
1loUCrxtsxw,Preserved Roses - T.M.Revolution × 水樹奈々 ( Cover ) / VESPERBELL,VESPERBELL,2020-12-07T12:00:13Z
1zRbCut6Bt0,悲しみの果て/町田ちまとジョー・力一(Cover),ジョー・力一 Joe Rikiichi,2022-01-04T13:00:26Z
1rgkCnKggTc,【Cover】帝国少女-Imperial Girl / 奏手イヅル(Kanade Izuru),Izuru Ch. 奏手イヅル,2020-10-15T10:00:08Z
21XwhyFQPo0,Badbye // Zaion LanZa ver.【Lore MV│NIJISANJI EN】,Zaion LanZa【NIJISANJI EN】,2023-01-28T23:00:09Z
1naghXrefz4,【歌ってみた】別の人の彼女になったよ  coverd by 山神カルタ【にじさんじ】,山神 カルタ / Karuta Yamagami,2020-06-30T11:00:11Z
29IOb0sctHI,DAYBREAK'S BELL - L'Arc～en～Ciel // covered by 芦澤 サキ,芦澤サキ / SAKI ASHIZAWA,2020-10-29T10:00:00Z
1yMcWY-OqVc,[Music Video Teaser] 決意の朝に (Ketsui no Asa ni) - Aqua Timez // covered by 芦澤 サキ,芦澤サキ / SAKI ASHIZAWA,2021-05-21T17:26:18Z
22r3ST4yvsg,眼鏡の男の子 / BEYOOOOONDS (covered by にじさんじ),緑仙 / Ryushen,2022-10-03T11:00:12Z
287hbf3YDNw,【ひなこのーと】あ･え･い･う･え･お･あ･お!!-劇団ひととせ【亜玖魔サキ/海月シェル/鯖江良子/白鳥怜奈/保崎メンマ Cover】,Saki Ch.亜玖魔サキ,2022-01-17T13:00:12Z
1vBBcIBLSm8,Ready Steady　/ Kotone（天神子兎音）× 生田鷹司 （From PENGUIN RESEARCH) Cover,天神 子兎音 Tenjin Kotone,2021-11-27T11:00:11Z
27ErkjjIUlE,転生林檎／Covered by紫咲シオン【歌ってみた】,Shion Ch. 紫咲シオン,2022-10-28T11:00:09Z
21M6AWjOhiY,ヒトリゴト - ClariS (Cover) / KMNZ LIZ & VESPERBELL カスカ,KMNZ LIZ,2021-05-19T12:00:01Z
1zm2DD63NvA,【A3!(エースリー)】「MANKAI☆開花宣言」 歌ってみた ～弾き語りアレンジ(Cover)～【甲斐田晴/にじさんじ】,甲斐田 晴 / Kaida Haru【にじさんじ】,2020-04-25T03:57:31Z
23w6ThmX4a4,アイデンティティ- Kanaria / Covered 風真いろは×ラプラス・ダークネス,Iroha ch. 風真いろは - holoX -,2022-06-13T10:00:12Z
1ysrQ9AFmIQ,真生活「ねぇねぇ話をしてよ」：歌ってみた：麻婆豆腐,麻婆豆腐,2021-12-23T07:34:23Z
1yZX0Kvy1To,藍井エイル「流星」covered by MaiR【歌ってみた】,MaiR Official YouTube,2021-05-13T13:00:17Z
21bzv8Az6O8,Ado「レディメイド」covered by MaiR【歌ってみた】,MaiR Official YouTube,2021-04-24T11:00:16Z
2DPBc6VqaQs,【歌ってみた】明日世界が滅ぶなら  covered by 花譜,花譜 -KAF-,2022-07-30T09:06:20Z
28Hq-9TUpKo,Cry Baby／天飛愛ノア (Cover),Tetora Noa ch. 天飛愛ノア,2022-06-17T11:00:10Z
2-ypSMnrD_w,HIMEHINA『それがあなたの幸せとしても』Cover,HIMEHINA Channel,2023-02-17T12:00:09Z
2-toaCXzT4s,【歌ってみた】Silent tonight【 i's - 樋口楓 / リゼ・ヘルエスタ / 竜胆尊 cover】,樋口楓【にじさんじ所属】,2023-03-24T10:00:11Z
25b7GzH9hqQ,YOASOBI "Yoru ni Kakeru" Racing into the Night Cover 夜に駆ける,Bao Ch. 海の幽霊,2020-09-24T17:15:10Z
25ewEHg6vBM,【歌ってみた】メビウス / 柊キライ【Kotone(天神子兎音)cover】,天神 子兎音 Tenjin Kotone,2021-01-15T11:00:01Z
25i_6CoabwQ,踊 (Ado) / Chika Kameria - Odo 【Vtuber ID】,Chika Kameria【Virtunix】GRADUATED,2022-02-06T13:45:13Z
27cpH0OyXoA,うっせぇわ / Ado (covered by 緑仙),緑仙channel,2020-12-31T10:00:12Z
2IqoUZAc6J0,一番の宝物 ～Yui final ver.～ - Girls Dead Monster STARRING LiSA // covered by 松永依織,松永依織 / IORI MATSUNAGA,2022-09-17T10:00:01Z
24Ehtutw5Co,【Koa Himari】 Animal / アニマル【Cover】,Koa Himari Ch. [HAVEN-X],2022-03-31T04:00:10Z
2AvxwpaCdok,【歌ってみた】Color of Drops / Covered by 獅子神レオナ【40mP】,獅子神レオナ/レオナちゃんねる,2021-05-30T11:32:29Z
29lpHyMQjSg,【歌ってみた】刹那プラス/みきとP【弦月藤士郎/にじさんじ】,弦月 藤士郎 / Genzuki Tojiro【にじさんじ】,2020-05-24T12:00:12Z
2CwS2gDgepI,ラプンツェル ( Rapunzel ) - covered by 西園チグサ,西園チグサ / Nishizono Chigusa,2021-04-18T13:30:15Z
2BpleYCRJBk,空色デイズ - 中川翔子 ( Cover ) / VESPERBELL カスカ,VESPERBELL,2021-02-18T11:00:01Z
2CTg_G2Q7P4,【歌ってみた】うっせぇわ / Ado【Kotone(天神子兎音)cover】,天神 子兎音 Tenjin Kotone,2021-04-16T11:00:01Z
2FLthEm-Jk0,【歌ってみた】白銀 - LiSA / covered by MaiR【4K MV】（テレビアニメ「鬼滅の刃」無限列車編 エンディングテーマ）,MaiR Official YouTube,2022-04-30T11:00:12Z
2D0B3wTjE20,brilliant/常闇トワ(cover),Towa Ch. 常闇トワ,2020-04-03T12:30:16Z
2PUAkzJ22Jc,シル・ヴ・プレジデント / 不破湊 Cover,不破 湊 / Fuwa Minato【にじさんじ】,2021-09-05T11:00:13Z
2LBPva2Rz0A,【ENGLISH COVER】Fleeting Lullaby (ウタカタララバイ) - DEMONDICE - (ONE PIECE FILM RED）,DEMONDICE,2022-11-01T01:00:11Z
2LNJVva3V7w,Sweets Parade - 亜玖魔サキ【歌ってみた】【妖狐×僕SS】,Saki Ch.亜玖魔サキ,2021-10-10T12:00:11Z
2G_2eeJquVo,東京ウインターセッション / HoneyWorks (covered by いのるぱんだ),緑仙channel,2020-02-25T11:00:10Z
2JZyjJUZWVA,【歌ってみた】youthful beautiful / Covered by 星乃めあ【内田真礼】テレビアニメ『SSSS.GRIDMAN』EDテーマ short ver.,MaiR Official YouTube,2020-03-22T13:00:16Z
2J09wwZytoI,【歌ってみた】フォニイ-phony/ツミキ covered by LiLYPSE ＃19,LiLYPSE-リリップス,2022-05-08T15:00:14Z
2FCtVvOy65s,裏表ラバーズ  REMIX (Cover) / 熊谷ちさと Kumagai Chisato,Beatani Ch. 熊谷ちさと,2021-07-04T22:15:12Z
2Tz1QH76k6I,ちゃんとあるよ / AZKi × HACHI (Cover),AZKi Channel,2022-08-16T12:00:14Z
2EXWdyO76C0,【＃】【＊】「ヘリウムガス使って超高音デュエットで歌ってみた」,A.I.Channel,2019-08-07T10:00:02Z
2LN89yS2fek,ゴーストルール feat. 初音ミク - DECO*27 (Cover) / 星乃めあ【歌ってみた】,MaiR Official YouTube,2019-03-06T10:58:46Z
2I9akPsB0LY,Shitpost - Diamond City Lights but I altered the melody because I was bored,Millie Parfait【NIJISANJI EN】,2022-06-28T00:52:41Z
2I3oQIF6UaU,バブルラブ／角巻わため(Cover),Watame Ch. 角巻わため,2020-04-26T11:00:12Z
2VoaflZpnqI,放課後ディストラクション (AfterSchoolDi(e)stra(u)ction) - やくしまるえつこ // covered by 長瀬有花,長瀬有花 / YUKA NAGASE,2020-09-16T10:00:02Z
2ON2ZZHarMw,シル・ヴ・プレジデント／博衣こより Cover【歌ってみた】,Koyori ch. 博衣こより - holoX -,2022-01-24T11:00:13Z
2NZu7Pt1_nE,【歌ってみた】夢ファンファーレ / アステル 影山シエン,astel ch.アステル,2021-07-16T11:30:11Z
2Kgs-I41YQ8,ウエディング・ベル / Sugar (covered by 緑仙、雨森小夜),緑仙channel,2020-06-29T11:00:11Z
2N5KxaZLZ1E,「弧ギツネの乱」歌ってみた【＊なみりん】,*namirin,2013-07-21T22:50:47Z
2XxfCo7HNZQ,灰色と青 (Haiiro to Ao) - 米津玄師 × 菅田将暉 // covered by 道明寺ここあ × 松永依織,COCOA CHANNEL,2020-12-24T10:00:00Z
2GwakHpgElY,キミの記憶 - ペルソナ3 ED  (covered by 稀羽すう) 【歌ってみた】,稀羽すう - Suu Usuwa -,2023-03-05T11:30:11Z
2NsUJ_lIegg,夜撫でるメノウ - Ayase (Cover) / KMNZ LIZ,KMNZ LIZ,2021-10-07T12:00:02Z
2N1q7f4FK18,〖YUYA〗恋愛サーキュレーション/연애 서큘레이션 -Korean ver.- 【cover】,신유야 / Yuya Shin 【NIJISANJI KR】,2020-02-13T15:00:14Z
2PJ6V-art9s,一度だけの恋なら (Ichido Dake no Koi Nara) - ワルキューレ // covered by 松永依織 芦澤サキ,松永依織 / IORI MATSUNAGA,2022-04-10T10:00:03Z
2hAlVOqAHmM,ミカヅキ (Mikazuki) - さユり // covered by 松永依織,松永依織 / IORI MATSUNAGA,2020-11-04T10:00:00Z
2UP3DO56dh4,【cover】 マーシャルマキシマイザー(Marshall Maximizer)  / Anya Melfissa,Anya Melfissa Ch. hololive-ID,2022-02-18T12:00:12Z
2QgWuaKKJIw,シルシ (Shirushi) - LiSA // covered by 松永依織,松永依織 / IORI MATSUNAGA,2022-02-07T10:00:03Z
2TKu32mgwq8,ヨルシカ - ヒッチコック covered by 獅子神レオナ【歌ってみた】,獅子神レオナ/レオナちゃんねる,2019-04-28T11:00:01Z
2SVDVhzzzSY,All I want for christmas is you covered by amatsukauto ໒꒱· ﾟ,Uto Ch. 天使うと,2021-12-28T03:40:36Z
2Xtbjzgkep0,I can't control myself/AZKi(Cover) / 星乃めあ【歌ってみた】,MaiR Official YouTube,2019-04-12T11:27:42Z
2OvEh2nEDr8,【歌ってみた】リスキーゲームby健屋花那/にじさんじ【新衣装記念】,健屋花那【にじさんじ】KanaSukoya,2020-06-17T13:00:11Z
2erooZD7FWY,さくらんぼキッス ～爆発だもーん～ (cover),Houshou Marine - Topic,2022-11-30T10:07:07Z
2VpGmUQM37A,【歌ってみた】カフネ covered by 花譜,花譜,2019-12-04T09:00:03Z
2T3L9xgZ6bw,Happy Halloween / Junky (covered by 緑仙),緑仙channel,2018-10-10T14:09:36Z
2VgBWrCYMcM,インフィニティ#7 (Infinity #7) - シェリル・ノーム starring May'n・ランカ・リー (中島愛) // covered by 凪原涼菜×皇美緒奈,Meteopolis from RIOT MUSIC,2022-07-27T12:20:59Z
2Q07bRwz2MI,サリシノハラ / 不破湊 Cover,不破 湊 / Fuwa Minato【にじさんじ】,2023-04-19T11:00:07Z
2ZzOyeNaKA0,ORESAMA - ヨソユキノマチ / Yosoyuki no Machi cover【Miyu Ottavia | 사기】,Miyu Ottavia 【NIJISANJI ID】,2021-02-14T13:00:16Z
2v4wfebRF54,【歌ってみた】吉原ラメント  covered by 鬼ヶ島ぴぃち 【ぶいせん】,鬼ヶ島ぴぃち,2022-03-29T10:51:14Z
2cRHxkN7TBc,【歌ってみた】Hero too / KYOKA JIRO Starring Chrissy Costanza【Kotone(天神子兎音)cover】,天神 子兎音 Tenjin Kotone,2020-05-23T11:00:01Z
2b6OT3B3Z_s,【マネージャーと】45秒で何ができる？  踊ってみた 歌ってみた【相羽ういは/にじさんじ】,相羽ういは〖Aiba Uiha〗にじさんじ所属,2021-04-18T12:00:21Z
2_SlchUg264,『命に嫌われている。』歌ってみた - 出雲霞,《IzumoKasumi》Project channel【にじさんじ】,2018-10-13T01:13:00Z
2i_l-7jLQxo,【歌ってみた】Enter the Avatar - MonsterZ MATE / 星乃めあ【オリジナルMV】,MaiR Official YouTube,2019-10-31T13:00:11Z
2hUtJy_KAUU,猫猫的宇宙論 ナユタン星人 - Cosmology of NyanNyan NayutalieN（covered by Miya Kimino キミノミヤ）【歌ってみた】,Japanese HANJO! TV,2020-04-26T02:00:01Z
2k8AIzE87Mo,Disney Medley｜covered by 戌亥とこ,戌亥とこ -Inui Toko-,2019-09-09T11:00:13Z
2fhCt64nXBw,【歌ってみた】ダーリンダンス/椎名唯華・葉加瀬冬雪(Cover),葉加瀬 冬雪 / Hakase Fuyuki,2021-03-31T14:15:15Z
2eP1g07CNSw,踊 / 角巻わため(Cover),Watame Ch. 角巻わため,2022-07-06T10:00:13Z
2k4IzEZ4wn8,正しい街 - 椎名林檎(Cover) / KMNZ,KMNZ LITA,2021-03-11T12:00:00Z
2x86wabH-Qs,Vampire (ヴァンパイア) / Takanashi Kiara (cover),Takanashi Kiara Ch. hololive-EN,2021-10-31T17:30:11Z
32_iVIbjNxE,聖少女領域 (Seishoujo Ryouiki) - ALI PROJECT // covered by 凪原涼菜,凪原涼菜 / SUZUNA NAGIHARA,2022-05-07T10:00:39Z
2o_H09MdT94,百鬼祭/常闇トワ(cover),Towa Ch. 常闇トワ,2020-11-07T09:00:13Z
2j5LF99xc7Q,【manae】メトロノーム 歌ってみた(cover),manae ch. / まなえ,2018-01-03T10:08:56Z
2trUEIZT-HQ,粉雪 - レミオロメン(cover) / 星乃めあ【歌ってみた】,MaiR Official YouTube,2018-12-04T10:00:00Z
2oS3mTyWYYk,【歌ってみた】お願いマッスル【にじさんじフミ＆鈴木勝】,フミ/にじさんじ,2021-03-06T09:00:15Z
37DujAKvJ40,往け - LiSA ( Cover ) / VESPERBELL カスカ,VESPERBELL,2021-12-23T11:00:02Z
2nDwA319a6A,ヴァンパイア：歌ってみた：麻婆豆腐,麻婆豆腐,2021-05-16T05:34:40Z
2xMC2d8P3eU,【歌ってみた】夜もすがら君想ふ/Covered by MiraiAkari,Mirai Akari Project,2021-10-23T10:00:01Z
2o7TOTmkIbk,DECO*27-ポジティブ・パレード/雪城眞尋&山神カルタ(cover),雪城眞尋/Yukishiro Mahiro【にじさんじ所属】,2021-05-14T10:00:13Z
2p2AnhnYAwA,[Try to sing] Birth-Kamisama no Inai Nichiyoubi Op [Cover by Chika Kameria],Chika Kameria【Virtunix】GRADUATED,2022-01-23T13:29:42Z
2ruZjQ9QG8s,〖Cover〗私へ / To Me (Acapella) 【ZEA】,ZEA Cornelia【NIJISANJI ID】,2020-03-14T15:00:12Z
32o3Uxp8xB4,ワンダーランドと羊の歌-飛鳥ひな/黒井しば/町田ちま(cover),飛鳥ひな【にじさんじ所属】,2022-09-02T11:00:13Z
2xYjb3NFFVw,シネマ / 長尾景 × 雪城眞尋 (cover),雪城眞尋/Yukishiro Mahiro【にじさんじ所属】,2022-04-28T12:00:14Z
2pYaIr-4pfA,【アイドルが】誇り高きアイドル／湊あくあ【歌ってみた】,Aqua Ch. 湊あくあ,2021-12-21T11:00:14Z
2vgwvF6eidI,Virtual to LIVE（covered by ex Gamers）】Games Day【にじさんじ】,本間ひまわり - Himawari Honma -,2019-11-22T15:15:12Z
